route_id,route_number,origin,origin_country,origin_latitude,origin_longitude,destination,destination_country,destination_latitude,destination_longitude,cargo_type,route_name,route,route_sequence,intermediate_ports,transit_days,distance_nm,transshipments,freight_cost_usd,fuel_surcharge_usd,port_handling_usd,estimated_total_cost_usd,vessel_type,service_frequency,available_capacity_teu,route_availability,estimated_co2_kg,port_calls,weather_risk,congestion_level,route_score,cargo_subtype
R02419,2419,Cape Town,South Africa,-33.9249,18.4241,Mumbai,India,19.076,72.8777,General Cargo,Green Corridor Service,Cape Town → Mediterranean Hub → Mumbai,Cape Town → Mediterranean Hub → Mumbai,Mediterranean Hub,11,4096,2,1801.0,277.0,585.0,2663.0,Post-Panamax Container Ship,3 sailings/week,18371,Available,58201.0,4,Low,High,72.37,Consumer Goods
R02420,2420,Sydney,Australia,-33.8688,151.2093,Rotterdam,Netherlands,51.9244,4.4777,Perishable,Green Corridor Service,Sydney → Direct Ocean → Rotterdam,Sydney → Direct Ocean → Rotterdam,Direct,12,4989,0,2307.0,354.0,452.0,3113.0,Panamax Container Ship,Every 2 days,19927,Waitlist,74666.0,2,Low,Moderate,78.84,Meat
R02421,2421,Auckland,New Zealand,-36.8509,174.7645,Mumbai,India,19.076,72.8777,Containerized,Standard Service,Auckland → Direct Ocean → Mumbai,Auckland → Direct Ocean → Mumbai,Direct,19,9853,0,3331.0,607.0,279.0,4217.0,Panamax Container Ship,3 sailings/week,22053,Available,123376.0,2,Elevated,Moderate,64.09,Machinery
R02422,2422,Dubai,UAE,25.2048,55.2708,Dar es Salaam,Tanzania,-6.7924,39.2083,Hazardous,Economy Service,Dubai → Suez Canal → Dar es Salaam,Dubai → Suez Canal → Dar es Salaam,Suez Canal,11,5789,2,3567.0,484.0,455.0,4506.0,Post-Panamax Container Ship,3 sailings/week,12840,Limited,87044.0,4,Moderate,Low,66.31,Compressed Gases
R02423,2423,Hamburg,Germany,53.5511,9.9937,Dar es Salaam,Tanzania,-6.7924,39.2083,General Cargo,Standard Service,Hamburg → Suez Canal → Dar es Salaam,Hamburg → Suez Canal → Dar es Salaam,Suez Canal,12,4729,1,1734.0,346.0,390.0,2470.0,Panamax Container Ship,3 sailings/week,14886,Limited,68916.0,3,Moderate,Low,74.83,Furniture
R02424,2424,Tokyo,Japan,35.6762,139.6503,Colombo,Sri Lanka,6.9271,79.8612,General Cargo,Green Corridor Service,Tokyo → Direct Ocean → Colombo,Tokyo → Direct Ocean → Colombo,Direct,23,9662,0,3145.0,501.0,532.0,4178.0,Post-Panamax Container Ship,3 sailings/week,14833,Available,145063.0,2,Moderate,Low,59.19,Paper Products
R02425,2425,Hamburg,Germany,53.5511,9.9937,Hong Kong,Hong Kong,22.3193,114.1694,Perishable,Standard Service,Hamburg → Malacca Strait → Hong Kong,Hamburg → Malacca Strait → Hong Kong,Malacca Strait,17,8346,2,3792.0,651.0,635.0,5078.0,Container Ship,Weekly,19357,Limited,104695.0,4,Elevated,Low,56.85,Dairy Products
R02426,2426,Istanbul,Türkiye,41.0082,28.9784,Tokyo,Japan,35.6762,139.6503,Hazardous,Economy Service,Istanbul → Direct Ocean → Tokyo,Istanbul → Direct Ocean → Tokyo,Direct,7,4588,0,1835.0,361.0,636.0,2832.0,Panamax Container Ship,3 sailings/week,15441,Waitlist,53234.0,2,Elevated,Low,88.05,Corrosive Chemicals
R02427,2427,Singapore,Singapore,1.3521,103.8198,Hamburg,Germany,53.5511,9.9937,Containerized,Economy Service,Singapore → East Asia Hub → Hamburg,Singapore → East Asia Hub → Hamburg,East Asia Hub,13,6098,2,3039.0,440.0,601.0,4080.0,Container Ship,Weekly,9434,Available,88089.0,4,Elevated,Moderate,63.93,Machinery
R02428,2428,Colombo,Sri Lanka,6.9271,79.8612,Valencia,Spain,39.4699,-0.3763,Bulk,Premium Reliability,Colombo → Direct Ocean → Valencia,Colombo → Direct Ocean → Valencia,Direct,6,2811,0,954.0,182.0,295.0,1431.0,Container Ship,Weekly,10211,Available,32427.0,2,Low,Moderate,91.2,Chemicals
R02429,2429,Hong Kong,Hong Kong,22.3193,114.1694,Kochi,India,9.9312,76.2673,General Cargo,Standard Service,Hong Kong → Direct Ocean → Kochi,Hong Kong → Direct Ocean → Kochi,Direct,10,5218,0,2006.0,271.0,432.0,2709.0,Post-Panamax Container Ship,Every 2 days,24748,Available,79384.0,2,Elevated,High,78.88,Furniture
R02430,2430,Shanghai,China,31.2304,121.4737,Istanbul,Türkiye,41.0082,28.9784,Containerized,Priority Service,Shanghai → Direct Ocean → Istanbul,Shanghai → Direct Ocean → Istanbul,Direct,16,10762,0,4091.0,782.0,355.0,5228.0,Post-Panamax Container Ship,3 sailings/week,10202,Limited,150387.0,2,Moderate,High,69.04,Industrial Equipment
R02431,2431,Durban,South Africa,-29.8587,31.0218,Mombasa,Kenya,-4.0435,39.6682,Bulk,Economy Service,Durban → Direct Ocean → Mombasa,Durban → Direct Ocean → Mombasa,Direct,17,8216,0,2828.0,404.0,362.0,3594.0,Panamax Container Ship,Weekly,9453,Available,101807.0,2,Moderate,Low,71.91,Grain
R02432,2432,Rotterdam,Netherlands,51.9244,4.4777,Buenos Aires,Argentina,-34.6037,-58.3816,Hazardous,Green Corridor Service,Rotterdam → European Hub → Buenos Aires,Rotterdam → European Hub → Buenos Aires,European Hub,17,9112,1,4597.0,892.0,384.0,5873.0,Post-Panamax Container Ship,3 sailings/week,24418,Available,112564.0,3,Moderate,High,64.42,Corrosive Chemicals
R02433,2433,Piraeus,Greece,37.9838,23.7275,Durban,South Africa,-29.8587,31.0218,Bulk,Green Corridor Service,Piraeus → Malacca Strait → Durban,Piraeus → Malacca Strait → Durban,Malacca Strait,15,6544,1,2396.0,414.0,527.0,3337.0,Feeder + Mainline,Weekly,9519,Available,94100.0,3,Low,Low,69.99,Iron Ore
R02434,2434,Los Angeles,USA,34.0522,-118.2437,Melbourne,Australia,-37.8136,144.9631,Perishable,Green Corridor Service,Los Angeles → Malacca Strait → Melbourne,Los Angeles → Malacca Strait → Melbourne,Malacca Strait,9,4493,2,2505.0,464.0,337.0,3306.0,Post-Panamax Container Ship,Daily,13370,Available,65463.0,4,Elevated,Moderate,73.75,Meat
R02435,2435,Durban,South Africa,-29.8587,31.0218,Cape Town,South Africa,-33.9249,18.4241,Hazardous,Standard Service,Durban → Indian Ocean → Cape Town,Durban → Indian Ocean → Cape Town,Indian Ocean,22,10873,2,5243.0,825.0,689.0,6757.0,Post-Panamax Container Ship,Every 2 days,11853,Available,146803.0,4,Low,Moderate,49.27,Explosives
R02436,2436,Dubai,UAE,25.2048,55.2708,Santos,Brazil,-23.9608,-46.3336,Perishable,Standard Service,Dubai → Gulf Hub → Santos,Dubai → Gulf Hub → Santos,Gulf Hub,9,3839,1,1550.0,283.0,657.0,2490.0,Post-Panamax Container Ship,3 sailings/week,16672,Available,49884.0,3,Moderate,Low,78.05,Flowers
R02437,2437,Istanbul,Türkiye,41.0082,28.9784,Hamburg,Germany,53.5511,9.9937,Hazardous,Economy Service,Istanbul → East Asia Hub → Hamburg,Istanbul → East Asia Hub → Hamburg,East Asia Hub,14,8158,2,3648.0,568.0,677.0,4893.0,Post-Panamax Container Ship,Weekly,16323,Available,121871.0,4,Elevated,High,62.38,Flammable Liquids
R02438,2438,Istanbul,Türkiye,41.0082,28.9784,Valencia,Spain,39.4699,-0.3763,Perishable,Standard Service,Istanbul → Direct Ocean → Valencia,Istanbul → Direct Ocean → Valencia,Direct,11,5221,0,2492.0,383.0,626.0,3501.0,Container Ship,Weekly,19637,Limited,77837.0,2,Moderate,High,80.7,Fresh Vegetables
R02439,2439,Piraeus,Greece,37.9838,23.7275,Cape Town,South Africa,-33.9249,18.4241,Bulk,Premium Reliability,Piraeus → Indian Ocean → Cape Town,Piraeus → Indian Ocean → Cape Town,Indian Ocean,19,9864,2,3418.0,454.0,622.0,4494.0,Post-Panamax Container Ship,Daily,13659,Available,122277.0,4,Elevated,Moderate,56.14,Edible Oils
R02440,2440,Hamburg,Germany,53.5511,9.9937,Chennai,India,13.0827,80.2707,General Cargo,Green Corridor Service,Hamburg → Direct Ocean → Chennai,Hamburg → Direct Ocean → Chennai,Direct,11,6250,0,2577.0,368.0,432.0,3377.0,Post-Panamax Container Ship,3 sailings/week,16254,Limited,85459.0,2,Low,High,79.44,Household Goods
R02441,2441,Jebel Ali,UAE,24.9857,55.0273,Santos,Brazil,-23.9608,-46.3336,Hazardous,Standard Service,Jebel Ali → Direct Ocean → Santos,Jebel Ali → Direct Ocean → Santos,Direct,23,10264,0,4531.0,569.0,286.0,5386.0,Panamax Container Ship,3 sailings/week,10951,Available,123814.0,2,Moderate,Low,61.33,Explosives
R02442,2442,Jebel Ali,UAE,24.9857,55.0273,Hamburg,Germany,53.5511,9.9937,General Cargo,Priority Service,Jebel Ali → Panama Canal → Hamburg,Jebel Ali → Panama Canal → Hamburg,Panama Canal,20,9441,2,3370.0,443.0,311.0,4124.0,Panamax Container Ship,Daily,18399,Available,144615.0,4,Low,Moderate,55.76,Paper Products
R02443,2443,Kochi,India,9.9312,76.2673,Istanbul,Türkiye,41.0082,28.9784,General Cargo,Priority Service,Kochi → Direct Ocean → Istanbul,Kochi → Direct Ocean → Istanbul,Direct,17,10514,0,3133.0,580.0,369.0,4082.0,Post-Panamax Container Ship,Weekly,23086,Available,128512.0,2,Low,High,65.82,Consumer Goods
R02444,2444,Durban,South Africa,-29.8587,31.0218,Felixstowe,UK,51.9638,1.3511,Containerized,Green Corridor Service,Durban → Cape Route → Felixstowe,Durban → Cape Route → Felixstowe,Cape Route,8,4199,2,2071.0,260.0,517.0,2848.0,Feeder + Mainline,Weekly,23997,Limited,55929.0,4,Moderate,Moderate,73.44,Textiles
R02445,2445,Piraeus,Greece,37.9838,23.7275,Hong Kong,Hong Kong,22.3193,114.1694,Perishable,Priority Service,Piraeus → Panama Canal → Hong Kong,Piraeus → Panama Canal → Hong Kong,Panama Canal,9,5602,1,2331.0,447.0,478.0,3256.0,Post-Panamax Container Ship,3 sailings/week,12638,Available,65555.0,3,Moderate,High,74.79,Fresh Vegetables
R02446,2446,Jebel Ali,UAE,24.9857,55.0273,Melbourne,Australia,-37.8136,144.9631,Containerized,Priority Service,Jebel Ali → Direct Ocean → Melbourne,Jebel Ali → Direct Ocean → Melbourne,Direct,9,5021,0,1661.0,232.0,554.0,2447.0,Container Ship,3 sailings/week,11288,Available,70893.0,2,Moderate,Moderate,85.77,Automotive Parts
R02447,2447,Valencia,Spain,39.4699,-0.3763,Istanbul,Türkiye,41.0082,28.9784,General Cargo,Economy Service,Valencia → European Hub → Istanbul,Valencia → European Hub → Istanbul,European Hub,6,2670,1,1252.0,193.0,417.0,1862.0,Container Ship,Daily,18730,Available,36120.0,3,Moderate,Low,84.03,Furniture
R02448,2448,Colombo,Sri Lanka,6.9271,79.8612,Felixstowe,UK,51.9638,1.3511,Perishable,Priority Service,Colombo → Direct Ocean → Felixstowe,Colombo → Direct Ocean → Felixstowe,Direct,19,10448,0,4713.0,736.0,669.0,6118.0,Feeder + Mainline,Daily,14710,Available,122395.0,2,Elevated,Moderate,66.11,Meat
R02449,2449,Mombasa,Kenya,-4.0435,39.6682,Busan,South Korea,35.1796,129.0756,Perishable,Economy Service,Mombasa → Direct Ocean → Busan,Mombasa → Direct Ocean → Busan,Direct,22,9822,0,4195.0,573.0,456.0,5224.0,Panamax Container Ship,Every 2 days,17666,Available,143068.0,2,Elevated,Low,63.31,Seafood
R02450,2450,Melbourne,Australia,-37.8136,144.9631,Santos,Brazil,-23.9608,-46.3336,Perishable,Economy Service,Melbourne → European Hub → Santos,Melbourne → European Hub → Santos,European Hub,19,10376,1,4909.0,720.0,518.0,6147.0,Post-Panamax Container Ship,Weekly,18607,Waitlist,137277.0,3,Moderate,Low,56.57,Flowers
R02451,2451,Rotterdam,Netherlands,51.9244,4.4777,Mombasa,Kenya,-4.0435,39.6682,General Cargo,Economy Service,Rotterdam → Indian Ocean → Mombasa,Rotterdam → Indian Ocean → Mombasa,Indian Ocean,15,7218,1,3211.0,611.0,597.0,4419.0,Post-Panamax Container Ship,3 sailings/week,25177,Limited,105743.0,3,Elevated,High,68.12,Retail Products
R02452,2452,Busan,South Korea,35.1796,129.0756,Piraeus,Greece,37.9838,23.7275,Perishable,Green Corridor Service,Busan → Direct Ocean → Piraeus,Busan → Direct Ocean → Piraeus,Direct,12,6834,0,2779.0,542.0,603.0,3924.0,Panamax Container Ship,Weekly,13694,Limited,104644.0,2,Low,High,79.64,Fresh Vegetables
R02453,2453,Singapore,Singapore,1.3521,103.8198,Felixstowe,UK,51.9638,1.3511,General Cargo,Green Corridor Service,Singapore → Malacca Strait → Felixstowe,Singapore → Malacca Strait → Felixstowe,Malacca Strait,14,6992,1,2667.0,472.0,644.0,3783.0,Post-Panamax Container Ship,Daily,17132,Available,83142.0,3,Elevated,Moderate,70.43,Furniture
R02454,2454,Mumbai,India,19.076,72.8777,Valencia,Spain,39.4699,-0.3763,Bulk,Economy Service,Mumbai → Indian Ocean → Valencia,Mumbai → Indian Ocean → Valencia,Indian Ocean,13,6331,2,2759.0,408.0,385.0,3552.0,Post-Panamax Container Ship,Every 2 days,25476,Available,89688.0,4,Low,Low,68.65,Steel
R02455,2455,Piraeus,Greece,37.9838,23.7275,Sydney,Australia,-33.8688,151.2093,Hazardous,Economy Service,Piraeus → Cape Route → Sydney,Piraeus → Cape Route → Sydney,Cape Route,17,9048,2,5466.0,953.0,436.0,6855.0,Container Ship,3 sailings/week,24338,Available,115818.0,4,Moderate,High,60.1,Flammable Liquids
R02456,2456,Shanghai,China,31.2304,121.4737,Kochi,India,9.9312,76.2673,Hazardous,Standard Service,Shanghai → Suez Canal → Kochi,Shanghai → Suez Canal → Kochi,Suez Canal,15,9800,2,5210.0,800.0,602.0,6612.0,Feeder + Mainline,3 sailings/week,21140,Available,139968.0,4,Low,Low,57.65,Corrosive Chemicals
R02457,2457,Rotterdam,Netherlands,51.9244,4.4777,Jebel Ali,UAE,24.9857,55.0273,Hazardous,Standard Service,Rotterdam → Direct Ocean → Jebel Ali,Rotterdam → Direct Ocean → Jebel Ali,Direct,18,7878,0,4372.0,703.0,411.0,5486.0,Feeder + Mainline,Every 2 days,11671,Limited,110804.0,2,Moderate,High,67.72,Toxic Materials
R02458,2458,Hong Kong,Hong Kong,22.3193,114.1694,Dar es Salaam,Tanzania,-6.7924,39.2083,Bulk,Priority Service,Hong Kong → Mediterranean Hub → Dar es Salaam,Hong Kong → Mediterranean Hub → Dar es Salaam,Mediterranean Hub,18,9073,2,3348.0,483.0,466.0,4297.0,Feeder + Mainline,Daily,22921,Limited,106461.0,4,Low,Moderate,57.93,Chemicals
R02459,2459,Cape Town,South Africa,-33.9249,18.4241,Chennai,India,13.0827,80.2707,Hazardous,Standard Service,Cape Town → Direct Ocean → Chennai,Cape Town → Direct Ocean → Chennai,Direct,11,4759,0,2543.0,454.0,436.0,3433.0,Panamax Container Ship,Daily,13395,Available,62445.0,2,Elevated,Low,79.19,Explosives
R02460,2460,Colombo,Sri Lanka,6.9271,79.8612,Busan,South Korea,35.1796,129.0756,General Cargo,Economy Service,Colombo → Direct Ocean → Busan,Colombo → Direct Ocean → Busan,Direct,14,5985,0,2407.0,336.0,569.0,3312.0,Post-Panamax Container Ship,Every 2 days,21724,Available,87695.0,2,Low,Low,76.83,Paper Products
R02461,2461,Mumbai,India,19.076,72.8777,Shanghai,China,31.2304,121.4737,Hazardous,Standard Service,Mumbai → Gulf Hub → Shanghai,Mumbai → Gulf Hub → Shanghai,Gulf Hub,8,3405,2,2005.0,303.0,594.0,2902.0,Post-Panamax Container Ship,Daily,18763,Limited,50572.0,4,Elevated,Low,74.59,Flammable Liquids
R02462,2462,Jebel Ali,UAE,24.9857,55.0273,Dar es Salaam,Tanzania,-6.7924,39.2083,Hazardous,Priority Service,Jebel Ali → Direct Ocean → Dar es Salaam,Jebel Ali → Direct Ocean → Dar es Salaam,Direct,16,8463,0,4452.0,596.0,447.0,5495.0,Feeder + Mainline,3 sailings/week,13172,Available,105086.0,2,Moderate,Moderate,68.83,Corrosive Chemicals
R02463,2463,Kochi,India,9.9312,76.2673,Colombo,Sri Lanka,6.9271,79.8612,Containerized,Premium Reliability,Kochi → Direct Ocean → Colombo,Kochi → Direct Ocean → Colombo,Direct,14,6789,0,2070.0,388.0,658.0,3116.0,Post-Panamax Container Ship,Weekly,13546,Available,93340.0,2,Low,High,77.06,Machinery
R02464,2464,Santos,Brazil,-23.9608,-46.3336,Dar es Salaam,Tanzania,-6.7924,39.2083,General Cargo,Green Corridor Service,Santos → Direct Ocean → Dar es Salaam,Santos → Direct Ocean → Dar es Salaam,Direct,5,3141,0,1101.0,202.0,235.0,1538.0,Panamax Container Ship,Weekly,21613,Available,41050.0,2,Elevated,High,92.0,Household Goods
R02465,2465,London,UK,51.5074,-0.1278,Busan,South Korea,35.1796,129.0756,General Cargo,Premium Reliability,London → Direct Ocean → Busan,London → Direct Ocean → Busan,Direct,9,4084,0,1493.0,213.0,225.0,1931.0,Feeder + Mainline,Daily,14669,Available,56787.0,2,Low,Low,82.49,Furniture
R02466,2466,Busan,South Korea,35.1796,129.0756,Los Angeles,USA,34.0522,-118.2437,Containerized,Economy Service,Busan → Direct Ocean → Los Angeles,Busan → Direct Ocean → Los Angeles,Direct,9,5199,0,2087.0,374.0,284.0,2745.0,Feeder + Mainline,Weekly,23798,Limited,71893.0,2,Moderate,Low,84.85,Industrial Equipment
R02467,2467,Mombasa,Kenya,-4.0435,39.6682,Istanbul,Türkiye,41.0082,28.9784,General Cargo,Priority Service,Mombasa → Cape Route → Istanbul,Mombasa → Cape Route → Istanbul,Cape Route,17,9324,2,3657.0,458.0,578.0,4693.0,Post-Panamax Container Ship,3 sailings/week,18571,Limited,129739.0,4,Elevated,Moderate,60.36,Consumer Goods
R02468,2468,Dubai,UAE,25.2048,55.2708,Istanbul,Türkiye,41.0082,28.9784,Bulk,Green Corridor Service,Dubai → Indian Ocean → Istanbul,Dubai → Indian Ocean → Istanbul,Indian Ocean,13,8327,2,3525.0,444.0,281.0,4250.0,Feeder + Mainline,Weekly,17789,Available,103957.0,4,Elevated,Low,62.76,Chemicals
R02469,2469,Shanghai,China,31.2304,121.4737,Dar es Salaam,Tanzania,-6.7924,39.2083,Hazardous,Premium Reliability,Shanghai → Direct Ocean → Dar es Salaam,Shanghai → Direct Ocean → Dar es Salaam,Direct,11,5709,0,3196.0,563.0,632.0,4391.0,Container Ship,3 sailings/week,17811,Available,78523.0,2,Low,Low,80.76,Toxic Materials
R02470,2470,Melbourne,Australia,-37.8136,144.9631,London,UK,51.5074,-0.1278,Bulk,Green Corridor Service,Melbourne → Direct Ocean → London,Melbourne → Direct Ocean → London,Direct,14,7482,0,2659.0,387.0,465.0,3511.0,Feeder + Mainline,Daily,16789,Limited,102086.0,2,Moderate,Moderate,76.18,Liquefied Gas
R02471,2471,Cape Town,South Africa,-33.9249,18.4241,New York,USA,40.7128,-74.006,Bulk,Premium Reliability,Cape Town → Malacca Strait → New York,Cape Town → Malacca Strait → New York,Malacca Strait,15,7328,2,2986.0,536.0,483.0,4005.0,Post-Panamax Container Ship,Every 2 days,21570,Limited,111347.0,4,Elevated,Moderate,61.13,Grain
R02472,2472,Kochi,India,9.9312,76.2673,Singapore,Singapore,1.3521,103.8198,General Cargo,Green Corridor Service,Kochi → Direct Ocean → Singapore,Kochi → Direct Ocean → Singapore,Direct,5,2171,0,819.0,125.0,581.0,1525.0,Container Ship,Every 2 days,9023,Available,25219.0,2,Low,High,91.41,Paper Products
R02473,2473,Buenos Aires,Argentina,-34.6037,-58.3816,Jebel Ali,UAE,24.9857,55.0273,General Cargo,Green Corridor Service,Buenos Aires → Direct Ocean → Jebel Ali,Buenos Aires → Direct Ocean → Jebel Ali,Direct,20,7523,0,2786.0,423.0,464.0,3673.0,Panamax Container Ship,Every 2 days,9571,Available,99869.0,2,Moderate,Moderate,66.74,Consumer Goods
R02474,2474,Tokyo,Japan,35.6762,139.6503,Rotterdam,Netherlands,51.9244,4.4777,Perishable,Green Corridor Service,Tokyo → Direct Ocean → Rotterdam,Tokyo → Direct Ocean → Rotterdam,Direct,18,9940,0,4357.0,766.0,397.0,5520.0,Post-Panamax Container Ship,3 sailings/week,15350,Available,133757.0,2,Low,Moderate,65.48,Dairy Products
R02475,2475,Hamburg,Germany,53.5511,9.9937,Vancouver,Canada,49.2827,-123.1207,Containerized,Premium Reliability,Hamburg → Direct Ocean → Vancouver,Hamburg → Direct Ocean → Vancouver,Direct,21,9501,0,2900.0,568.0,394.0,3862.0,Feeder + Mainline,Weekly,16899,Available,111165.0,2,Moderate,High,62.37,Machinery
R02476,2476,Tokyo,Japan,35.6762,139.6503,Shanghai,China,31.2304,121.4737,General Cargo,Economy Service,Tokyo → Cape Route → Shanghai,Tokyo → Cape Route → Shanghai,Cape Route,14,7297,1,2446.0,409.0,310.0,3165.0,Panamax Container Ship,3 sailings/week,25231,Limited,110027.0,3,Elevated,Low,69.06,Household Goods
R02477,2477,Melbourne,Australia,-37.8136,144.9631,New York,USA,40.7128,-74.006,Perishable,Standard Service,Melbourne → Direct Ocean → New York,Melbourne → Direct Ocean → New York,Direct,13,6466,0,2373.0,345.0,623.0,3341.0,Container Ship,Daily,11304,Limited,91727.0,2,Low,Moderate,76.33,Seafood
R02478,2478,Jebel Ali,UAE,24.9857,55.0273,Tokyo,Japan,35.6762,139.6503,Perishable,Premium Reliability,Jebel Ali → Gulf Hub → Tokyo,Jebel Ali → Gulf Hub → Tokyo,Gulf Hub,15,6695,2,3491.0,498.0,652.0,4641.0,Panamax Container Ship,Daily,18053,Available,79866.0,4,Elevated,Moderate,62.87,Flowers
R02479,2479,Melbourne,Australia,-37.8136,144.9631,Vancouver,Canada,49.2827,-123.1207,Bulk,Priority Service,Melbourne → Direct Ocean → Vancouver,Melbourne → Direct Ocean → Vancouver,Direct,13,6487,0,2002.0,260.0,558.0,2820.0,Post-Panamax Container Ship,3 sailings/week,11220,Available,99679.0,2,Elevated,High,76.96,Edible Oils
R02480,2480,Chennai,India,13.0827,80.2707,Jebel Ali,UAE,24.9857,55.0273,Bulk,Premium Reliability,Chennai → Panama Canal → Jebel Ali,Chennai → Panama Canal → Jebel Ali,Panama Canal,21,8655,2,2881.0,479.0,252.0,3612.0,Feeder + Mainline,Daily,16479,Limited,104363.0,4,Elevated,High,56.74,Liquefied Gas
R02481,2481,Buenos Aires,Argentina,-34.6037,-58.3816,Hong Kong,Hong Kong,22.3193,114.1694,Hazardous,Priority Service,Buenos Aires → Panama Canal → Hong Kong,Buenos Aires → Panama Canal → Hong Kong,Panama Canal,20,8119,1,4563.0,855.0,488.0,5906.0,Container Ship,3 sailings/week,9547,Available,111691.0,3,Moderate,High,61.08,Toxic Materials
R02482,2482,Jebel Ali,UAE,24.9857,55.0273,Sydney,Australia,-33.8688,151.2093,Perishable,Premium Reliability,Jebel Ali → Gulf Hub → Sydney,Jebel Ali → Gulf Hub → Sydney,Gulf Hub,17,6529,2,2774.0,376.0,342.0,3492.0,Panamax Container Ship,Weekly,9279,Available,94726.0,4,Low,High,59.77,Frozen Food
